1495586629,19,0
1495586850,18,0
1495587511,17,0
1495587952,19,0
1495588063,19,0
1495588173,17,0
1495588393,18,0
1495588503,18,1
1495589165,19,0
1495589276,19,0
1495589716,19,0
1495589826,17,0
1495590488,17,0
1495590709,18,0
1495590819,18,0
1495591150,19,0
1495591260,17,1
1495591370,17,0
1495591701,17,0
1495591811,17,0
1495592031,16,0
1495592142,18,0
1495592252,17,0
1495592693,19,0
1495593465,19,0
1495593575,18,0
1495593796,18,0
1495593906,18,0
1495594016,17,0
1495594788,19,0
1495594898,17,0
1495595119,17,0
1495595229,19,0
1495595560,16,0
1495596111,17,2
1495596332,17,2
1495597545,18,5
1495597986,19,7
1495598206,17,8
1495598537,19,13
1495598647,17,17
1495598978,16,45
1495599309,18,82
1495599419,19,115
1495599529,18,99
1495599750,18,58
1495599861,17,64
1495599971,17,52
1495601515,17,40
1495601625,18,41
1495601735,18,52
1495601956,18,54
1495602066,19,48
1495602176,17,46
1495602617,17,63
1495603058,16,78
1495603389,17,139
1495603610,18,147
1495604052,18,135
1495604272,19,129
1495604492,19,137
1495604934,18,199
1495605044,15,175
1495605154,17,169
1495605374,17,163
1495605485,15,155
1495605816,17,267
1495605926,17,275
1495606036,18,247
1495606257,17,280
1495606698,17,328
1495606918,19,244
1495607249,18,243
1495607690,19,591
1495607800,17,672
1495608021,17,831
1495608242,17,767
1495608462,18,687
1495608573,17,700
1495609014,17,544
1495609455,18,673
1495609565,17,592
1495609675,19,599
1495610117,18,511
1495610227,16,447
1495610337,19,415
1495610557,18,448
1495610668,19,447
1495610999,17,507
1495611109,17,593
1495611439,19,480
1495611770,17,191
1495611880,17,150
1495611991,19,213
1495612432,16,479
1495612652,16,628
1495612763,16,639
1495612873,19,655
1495613093,17,828
1495613645,19,687
1495613975,19,480
1495614196,17,727
1495614417,18,655
1495614638,17,552
1495614858,19,631
1495614968,17,435
1495615078,19,488
1495615299,19,468
1495615520,19,432
1495615740,19,399
1495615851,19,359
1495615961,17,407
1495616402,20,686
1495616622,17,672
1495617725,17,799
1495617835,19,831
1495618056,19,736
1495618166,19,800
1495618497,19,784
1495618608,19,784
1495618938,17,911
1495619049,17,911
1495619490,20,832
1495620041,17,820
1495620262,19,687
1495620372,19,703
1495620483,19,643
1495620703,19,732
1495620924,17,559
1495621254,19,544
1495621365,21,576
1495621585,17,439
1495621696,19,447
1495622027,19,630
1495622247,19,495
1495622467,19,584
1495622909,19,607
1495623019,21,520
1495623240,19,591
1495623350,21,483
1495623460,17,463
1495624563,19,639
1495624674,19,504
1495624894,17,436
1495625004,22,576
1495625335,19,592
1495625776,19,640
1495625996,19,542
1495626437,19,416
1495626879,18,486
1495627209,22,512
1495627319,19,481
1495627650,18,448
1495627981,22,512
1495628091,19,534
1495628201,19,543
1495628422,20,471
1495628642,19,392
1495629304,21,631
1495629414,21,704
1495629524,19,511
1495629744,19,703
1495630075,22,479
1495630406,21,432
1495630516,22,576
1495630956,22,551
1495631177,22,567
1495631508,23,360
1495631618,21,511
1495631949,22,503
1495632279,23,487
1495632500,22,512
1495632721,19,504
1495633382,22,535
1495633823,24,271
1495634043,22,512
1495634153,22,543
1495634263,23,527
1495634594,22,551
1495634704,22,544
1495634925,22,559
1495635145,22,575
1495635366,21,606
1495635917,20,607
1495636247,22,596
1495636908,22,528
1495637239,22,592
1495637460,23,576
1495637570,24,575
1495637680,23,592
1495637901,22,608
1495638452,21,602
1495639223,21,600
1495640105,24,591
1495640215,22,607
1495640546,22,607
1495640876,24,584
1495640987,24,577
1495641097,21,576
1495641428,22,575
1495641538,22,558
1495641868,24,464
1495642310,23,640
1495642751,22,639
1495642861,25,631
1495643081,24,611
1495643191,25,567
1495643522,24,672
1495643743,22,351
1495643853,22,623
1495643963,24,576
1495644404,25,623
1495644735,24,759
1495645617,23,764
1495646388,24,855
1495646499,25,744
1495646719,24,640
1495646829,22,560
1495646939,22,666
1495647821,23,799
1495648042,22,832
1495648483,24,847
1495648593,22,815
1495648704,25,862
1495648924,25,824
1495649034,22,807
1495649475,25,840
1495649806,22,799
1495650027,25,824
1495650247,24,747
1495650357,25,583
1495650578,24,814
1495650798,25,768
1495651349,25,643
1495651790,24,567
1495652231,25,511
1495652452,24,487
1495652672,22,464
1495652782,23,431
1495652892,24,424
1495653113,24,383
1495653223,23,359
1495653554,24,296
1495653664,24,288
1495653775,24,267
1495653995,25,243
1495654105,24,223
1495654436,24,111
1495654657,24,108
1495654877,24,66
1495654988,24,64
1495655318,23,54
1495655539,24,46
1495655759,22,42
1495655870,24,37
1495655980,23,36
1495656200,20,30
1495656642,23,20
1495656752,20,18
1495657414,23,9
1495657524,23,8
1495657744,23,6
1495657855,22,5
1495658186,21,3
1495658296,19,3
1495658517,22,2
1495658958,20,1
1495659289,20,1
1495659620,21,0
1495659840,20,0
1495660171,22,0
1495660281,19,0
1495660613,19,1
1495661054,19,1
1495661384,19,0
1495661495,22,0
1495661605,20,0
1495661826,19,1
1495662488,19,0
1495662708,19,0
1495662929,22,0
1495663370,22,0
1495663591,21,0
1495663811,22,0
1495664142,22,0
1495664253,19,0
1495664804,19,1
1495666017,19,0
1495666238,19,1
1495666458,19,0
1495666679,22,0
1495667010,22,1
1495667120,19,0
1495667341,21,0
1495668224,19,0
1495668444,21,0
1495668775,19,0
1495668885,18,0
1495669106,18,0
1495669216,19,0
1495669327,19,0
1495669547,22,0
1495669768,18,0
1495670209,19,0
1495670540,19,0
1495670871,20,1
1495671312,20,0
1495671754,19,0
1495672084,19,0
1495672305,19,0
1495672746,21,0
1495672857,21,0
1495672967,17,0
1495673188,18,0
1495673298,20,0
1495673408,17,0
1495673629,17,0
1495673739,20,0
1495674181,19,0
1495674511,19,0
1495674732,19,0
1495675394,19,0
1495675505,19,0
1495675615,21,0
1495675946,19,1
1495676056,18,0
1495676387,19,0
1495676497,19,0
1495676939,19,0
1495677159,19,1
1495677270,19,0
1495677380,19,0
1495677601,19,0
1495677711,19,0
1495678152,17,0
1495678373,19,0
1495678483,19,0
1495678814,17,0
1495678925,17,0
1495679035,17,0
1495679256,19,0
1495679476,16,0
1495679697,17,0
1495680138,19,0
1495680470,18,0
1495681352,18,0
1495681573,19,0
1495681793,19,1
1495682235,18,1
1495682456,18,1
1495682677,17,2
1495682787,18,3
1495683118,18,5
1495683228,16,6
1495683339,19,6
1495683670,18,10
1495684001,19,16
1495684111,17,18
1495684221,19,20
1495684442,17,25
1495684552,17,28
1495684663,19,35
1495684883,16,42
1495685104,18,63
1495685545,16,60
1495685766,17,79
1495685987,18,105
1495686097,16,112
1495686428,16,126
1495686539,19,106
1495686759,19,128
1495686870,17,168
1495686980,17,159
1495687201,19,160
1495687422,17,153
1495687532,18,155
1495687642,19,173
1495687973,17,191
1495688083,17,199
1495688304,18,232
1495688415,17,207
1495688525,15,191
1495688746,15,205
1495688967,19,263
1495689408,19,296
1495689849,18,287
1495690070,19,308
1495690181,18,301
1495690291,19,299
1495690511,17,295
1495690732,19,303
1495691063,19,288
1495691173,17,275
1495691504,18,287
1495691615,17,279
1495692056,17,303
1495692498,16,336
1495692608,17,325
1495692828,19,343
1495693270,19,359
1495693380,19,351
1495693491,19,351
1495694042,19,366
1495694152,17,351
1495694373,19,372
1495694483,19,368
1495694815,19,373
1495694925,20,375
1495695145,19,373
1495695256,17,376
1495695366,19,367
1495695587,18,368
1495695808,19,367
1495696028,21,368
1495696139,18,359
1495696469,19,367
1495696690,19,360
1495697022,19,351
1495697132,21,350
1495697353,17,335
1495697463,19,341
1495697793,19,327
1495697904,21,342
1495698345,19,320
1495698456,21,328
1495698676,19,313
1495698897,21,320
1495699338,19,315
1495699779,19,319
1495700220,19,297
1495700882,22,287
1495701654,19,303
1495701875,22,308
1495702206,19,309
1495702316,22,304
1495702647,23,312
1495702978,22,327
1495703088,20,327
1495703530,19,343
1495703971,22,356
1495704081,22,352
1495704412,20,351
1495704522,22,341
1495704853,23,359
1495705184,20,364
1495705294,20,359
1495705846,22,375
1495706066,22,383
1495706177,22,383
1495706287,21,367
1495706729,23,370
1495707060,24,384
1495707280,24,360
1495707501,24,352
1495707611,20,351
1495707721,21,343
1495708273,23,327
1495708714,24,320
1495709486,22,323
1495710037,23,327
1495710258,22,351
1495710479,23,311
1495711140,24,304
1495711250,24,291
1495711361,24,296
1495711692,23,296
1495712243,25,285
1495712464,24,287
1495713015,22,303
1495713345,23,304
1495713566,24,304
1495714008,24,319
1495714118,22,315
1495715110,22,347
1495715221,25,347
1495715441,22,351
1495715662,22,375
1495716323,22,391
1495716544,26,391
1495716765,23,407
1495716985,22,415
1495717647,26,415
1495718088,25,448
1495718198,24,460
1495718308,26,447
1495718529,24,472
1495718639,24,472
